3432,台端,107/09/14,15:41:19,代子公司東莞台端電子有限公司公告財務暨會計主管異動,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:財務暨會計主管
2.發生變動日期:107/09/14
3.舊任者姓名、級職及簡歷:
 財務主管：林淑惠；東莞台端電子有限公司 財務部經理
 會計主管：林淑惠；東莞台端電子有限公司 財務部經理
4.新任者姓名、級職及簡歷:
 財務主管：許麗秋；東莞台端電子有限公司 財務部副理
 會計主管：許麗秋；東莞台端電子有限公司 財務部副理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:辭職
6.異動原因:因個人生涯規劃請辭
7.生效日期:107/10/01
8.其他應敘明事項:無",Done
3673,TPK-KY,107/09/14,15:37:06,子公司宸鴻科技(廈門)有限公司對 子公司祥達光學(廈門)有限公司美元12000萬之資金貸與案 (符合第一項第二、三款),"1.事實發生日:107/08/07
2.接受資金貸與之:
(1)公司名稱:祥達光學(廈門)有限公司
(2)與資金貸與他人公司之關係:
關係企業
(3)資金貸與之限額(仟元):36187661
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):3685800
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):3685800
(8)本次新增資金貸與之原因:
充實祥達光學(廈門)有限公司之營運資金需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):8720698
(2)累積盈虧金額(仟元):-8338300
5.計息方式:
TPK集團廈門子公司加權平均成本
6.還款之:
(1)條件:
本金到期清償。同意到期日前提前還款及分期清償借款
(2)日期:
中華民國110年8月6日(預估到期日)
7.迄事實發生日為止，資金貸與餘額(仟元):
64132613
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
177.22
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
(1)資金貸與餘額、新增資金貸與之金額之美元數以30.715折算新台幣
(2)TPK Holding Co., Ltd.之淨值、接受資金貸與公司最近期財務報表之資本以
107年第二季會計師核閱報告之數據為準
(3)接受資金貸與公司最近期財務報表之累積盈虧金額為107年第二季會計師核閱報告
之美金數以匯率30.715折算新台幣",Done
3673,TPK-KY,107/09/14,15:36:44,子公司宸鴻科技(廈門)有限公司對 子公司祥達光學(廈門)有限公司美元12000萬之資金貸與案 (符合第一項第一款),"1.事實發生日:107/08/07
2.公開發行公司及其子公司資金貸與他人之餘額達該公開發行公司最近期財務報表
淨值百分之二十以上者:
(1)接受資金貸與之公司名稱:祥達光學(廈門)有限公司
(2)與資金貸與他人公司之關係:
關係企業
(3)資金貸與之限額(仟元):36187661
(4)迄事實發生日為止資金貸與餘額(仟元):3685800
(5)迄事實發生日為止資金貸與原因:
充實祥達光學(廈門)有限公司之營運資金需求
3.迄事實發生日為止，資金貸與餘額(仟元):
64132613
4.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
177.22
5.公司貸與他人資金之來源:
子公司本身
6.其他應敘明事項:
(1)以上資金貸與餘額之美金數以匯率30.715折算新台幣
(2)TPK Holding Co., Ltd.之淨值採107年第二季會計師核閱報告之本公司業主權益。",Done
6552,易華電,107/09/14,15:29:53,公告本公司內部稽核主管異動,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:內部稽核主管
2.發生變動日期:107/09/14
3.舊任者姓名、級職及簡歷:陳怡岑、內部稽核主管
4.新任者姓名、級職及簡歷:葉綵棋(暫代)，待提審計委員會及董事會決議，
通過後將再行公告。
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:辭職
6.異動原因:個人生涯規劃
7.生效日期:107/09/14
8.其他應敘明事項:無",Done
6438,迅得,107/09/14,15:29:15,更正-依「公開發行公司資金貸與及背書保證處理準則」 第二十二條第一項第三款公告,"1.事實發生日:107/09/14
2.接受資金貸與之:
(1)公司名稱:迅得機械(東莞)有限公司
(2)與資金貸與他人公司之關係:
本公司100%持有之子公司
(3)資金貸與之限額(仟元):165760
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):163368
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):163368
(8)本次新增資金貸與之原因:
充實子公司營運資金
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):195042
(2)累積盈虧金額(仟元):385656
5.計息方式:
年利率3.5%
6.還款之:
(1)條件:
依借款合同條件
(2)日期:
依借款合同條件
7.迄事實發生日為止，資金貸與餘額(仟元):
163368
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
9.10
9.公司貸與他人資金之來源:
母公司
10.其他應敘明事項:
經107/9/14董事會決議通過修訂107/8/10董事會通過對子公司資金貸與金額
及更正資金貸與限額",Done
3702,大聯大,107/09/14,16:27:12,代子公司-WPG INTERNATIONAL (HONG KONG) LIMITED、WPI INTERNATIONAL (HONG KONG) LIMITED公告例行性股東常會重要 決議事項,"1.股東常會日期:107/09/14
2.重要決議事項一、盈餘分配或盈虧撥補:不適用
3.重要決議事項二、章程修訂:不適用
4.重要決議事項三、營業報告書及財務報表:不適用
5.重要決議事項四、董監事選舉:不適用
6.重要決議事項五、其他事項:
(1)WPG INTERNATIONAL (HONG KONG) LIMITED
通過2017年度會計師審計報告及董事會報告
宣佈不派發末期股息
黃偉祥、袁興文連任為董事
續聘PricewaterhouseCoopers為簽證會計師事務所
(2)WPI INTERNATIONAL (HONG KONG) LIMITED
通過2017年度會計師審計報告及董事會報告
宣佈不派發末期股息
張蓉崗、徐朱宏、許英哲連任為董事
續聘PricewaterhouseCoopers為簽證會計師事務所
重通過資金貸與他人作業程序、背書保證作業程序、取得或處分資產處理程序
7.其他應敘明事項:無",Done
2488,漢平,107/09/14,16:23:14,係因本公司有價證券於集中交易市場達公布注意交易資訊標 準，故公布相關財務業務等重大訊息，以利投資人區別瞭解,"1.事實發生日: 107/09/14
2.發生緣由: 因本公司有價證券於集中交易市場達公布注意交易資訊標準，故公布相關
財務業務等重大訊息，以利投資人區別瞭解
3.財務業務資訊:
期間            (月)                      (季)              (最近四季累計)
         最近一月   與去年同期   最近一季     與去年同期   (106年第3季至
科目    (107年8月)   增減(%)    (107年第2季)   增減(%)      107年第2季)
           IFRS合併自結數          IFRS合併核閱數           IFRS合併核閱數
======== ========   ==========   =========    ==========   ===============
營業收入    271         36%         567            16%           2,108
(百萬)
稅前淨利     47         34%         134           100%             281
(百萬)
本期淨利     33         6%          115           145%             212
(百萬)
每股盈餘   0.41         8%         1.43           147%            2.60
(元)

4.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理
  程序」第4條所列重大訊息之情事（如「有」，請說明）:無
5.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理
  程序」第11條所列重大訊息說明記者會之情事:無
6.其他應敘明事項:(1)107年8月份及與去年同期比較之財務資料為自行結算，未經會計
師簽證，僅供投資人參考。
(2)本公司營運一切正常，公司於集中市場股票價格變動係由市場自由交易機制所決定
，與公司並無關聯。",Done
1725,元禎,107/09/14,16:23:04,公告本公司法人監察人代表人辭任,"1.發生變動日期:107/09/14
2.法人名稱:榮浩投資股份有限公司
3.舊任者姓名及簡歷:廖丕承 元禎企業股份有限公司法人監察人代表人
4.新任者姓名及簡歷:暫缺。
5.異動原因:法人監察人辭職。
6.原任期（例xx/xx/xx至xx/xx/xx）:107/06/11至110/06/10
7.新任生效日期:不適用。
8.其他應敘明事項:無。",Done
1725,元禎,107/09/14,16:22:05,公告本公司法人監察人辭任,"1.發生變動日期:107/09/14
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:法人監察人。
3.舊任者職稱、姓名及簡歷:榮浩投資股份有限公司。
4.新任者職稱、姓名及簡歷:暫缺。
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭職
6.異動原因:法人監察人辭職。
7.新任者選任時持股數:不適用。
8.原任期（例xx/xx/xx ~ xx/xx/xx）:107/06/11~110/06/10
9.新任生效日期:不適用。
10.同任期董事變動比率:不適用。
11.同任期獨立董事變動比率:不適用。
12.同任期監察人變動比率:二分之一。
13.屬三分之一以上董事發生變動（請輸入是或否）:否。
14.其他應敘明事項:本公司於107年9月14日接獲辭職書，該監察人自107年9月14日辭任。",Done
8932,宏大拉鍊,107/09/14,16:18:32,公告本公司及其子公司107年08月自結合併報表之財務比率,"1.事實發生日:107/09/14
2.發生緣由:依證櫃監字第0970201549號函及證櫃監字第1020200508號函辦理
3.財務資訊年度月份:107/08
4.自結流動比率:92.98%
5.自結速動比率:67.26%
6.自結負債比率:74.52%
7.因應措施:於公開資訊觀測站公告相關資訊。
8.其他應敘明事項:無",Done
4950,牧東,107/09/14,16:16:03,代子公司Honest Mount Investments Limited 公告 投資海外公司債及債券型基金資訊,"1.事實發生日:107/09/14
2.公司名稱:Honest Mount Investments Limited
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:100%
5.發生緣由:
牧東光電(4950)代子公司HMIL公告投資海外公司債及債券型基金資訊
(1)107年9月7日持有海外公司債餘額為:1,281,117,362元(新台幣:下同)
(2)107年1月1日起至107年9月7日已實現投資損益為:-2,842,666元
(3)107年9月7日依會計準則未實現損益為:-44,319,306元
(4)107年1月1日起至107年9月7日利息收入為:60,243,346元
(5)107年9月7日債券投資借款餘額:776,436,053元
(6)上述投資借款餘額佔自結107年7月31日合併負債之比率:78.89%
註1：美金對台幣及歐元對台幣之匯率係採用107年9月7日台灣銀行即期匯率均價
30.765及35.83計算。
註2：已實現投資損益包含當期依IFRS9提列之預期信用風險損失。
註3：未實現利益金額包含依IFRS9提列預期信用風險損失累計金額。
註4：上述數字均為期中自結非經會計師查核數字。
6.因應措施:無。
7.其他應敘明事項:依財團法人中華民國證券櫃檯買賣中心民國104年7月15日證櫃監字
第1040200673號函辦理。",Done
2461,光群雷射,107/09/14,16:13:57,公告買回本公司股份已執行完畢相關事宜,"1.原預定買回股份總金額上限(元):1,146,845,497
2.原預定買回之期間:107/07/16~107/09/15
3.原預定買回之數量(股):6,000,000
4.原預定買回區間價格(元):9.73~22.51
5.本次實際買回期間:107/07/17~107/09/14
6.本次已買回股份數量(股):6,000,000
7.本次已買回股份總金額(元):88,356,492
8.本次平均每股買回價格(元):14.73
9.累積已持有自己公司股份數量(股):8,000,000
10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):4.84
11.本次未執行完畢之原因:

12.其他應敘明事項:
累積已持有本公司股份包含第24次買回之股份尚未轉讓予員工2,000,000股",Done
3709,鑫聯大投控,107/09/14,16:13:42,公告本公司107年7月及8月自結流動比例、速動比例、 負債比例,"1.事實發生日:107/09/14
2.發生緣由:依據櫃買中心107年8月30日證櫃監字第1070201129號規定辦理
3.財務資訊年度月份:107年7月及8月
4.自結流動比率:
107年7月: 142.56%
107年8月: 150.01%
5.自結速動比率:
107年7月: 80.30%
107年8月: 80.48%
6.自結負債比率:
107年7月: 69.39%
107年8月: 67.72%
7.因應措施:遵循函文規定辦理
8.其他應敘明事項:無",Done
3188,鑫龍騰,107/09/14,16:13:39,公告本公司向關係人取得不動產,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
坐落高雄市三民區灣中段63地號土地
2.事實發生日:107/9/14~107/9/14
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
(1)交易數量：高雄市三民區灣中段63地號。總計2,674.14平方公尺，
　　　　　　折合約計808.93坪；
(2)每單位價格(坪)：約新台幣920,222元；
(3)交易總金額：新台幣74,439萬5仟元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易對象：樹藤建設有限公司，本公司實質關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：為累積營建業務經驗及增加營業收入，
擬向關係人取得不動產後，供未來興建銷售使用。
土地前次移轉之所有人：鍾嘉村、振佳暉建設股份有限公司
土地前次移轉之所有人與公司及交易相對人間相互之關係：無
土地前次移轉日期：107年06月09日
土地前次移轉金額：738,000,000元
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
無。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：依契約付款約定支付
契約限制條款：無
其他重要約定事項：樹藤建設同意鑫龍騰開發因產品規劃需要，需分割土地；
雙方同意本買賣土地面積以分割後、新面積辦理所有權登記，且同意
面積增減之找補，以土地價款除以土地面積之單價，無息於交地時結算
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
本次交易之決定方式：議價。
價格決定之參考依據：不動產估價師估價報告。
決策單位：董事會決議並經監察人承認。
10.專業估價者事務所或公司名稱及其估價金額:
兆豐不動產估價師事務所，土地估價金額新台幣761,931,200元
中華不動產估價師聯合事務所，土地估價金額新台幣752,302,482元。
11.專業估價師姓名:
兆豐不動產估價師事務所：蘇文清
中華不動產估價師聯合事務所：謝典璟
12.專業估價師開業證書字號:
蘇文清：(103)高市估字第000091號
謝典璟：(99)北市估字第000149號
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用。
17.經紀人及經紀費用:
不適用
18.取得或處分之具體目的或用途:
預計興建房屋以供出售，拓展本公司業務並增加營業收入。
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:是
21.董事會通過日期:
民國107年9月14日
22.監察人承認或審計委員會同意日期:
民國107年9月14日
23.本次交易係向關係人取得不動產:是
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:744,395,000元
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
無",Done
